"AcceptsInsurance" "AgesAllowed" "Alcohol" "Ambience" "BYOB" "BYOBCorkage" "BestNights" "BikeParking" "BusinessAcceptsBitcoin" "BusinessAcceptsCreditCards" "BusinessParking" "ByAppointmentOnly" "Caters" "CoatCheck" "Corkage" "DogsAllowed" "DriveThru" "GoodForDancing" "GoodForKids" "GoodForMeal" "HappyHour" "HasTV" "Music" "NoiseLevel" "Open24Hours" "OutdoorSeating" "RestaurantsAttire" "RestaurantsCounterService" "RestaurantsDelivery" "RestaurantsGoodForGroups" "RestaurantsPriceRange2" "RestaurantsReservations" "RestaurantsTableService" "RestaurantsTakeOut" "Smoking" "WheelchairAccessible" "WiFi" "background_music" "breakfast" "brunch" "casual" "classy" "dairy.free" "dessert" "dinner" "divey" "dj" "garage" "gluten.free" "halal" "hipster" "intimate" "jukebox" "karaoke" "kosher" "latenight" "live" "lot" "lunch" "no_music" "romantic" "soy.free" "street" "touristy" "trendy" "upscale" "valet" "validated" "vegan" "vegetarian" "video" "stars"
"unknown" "unknown" "'full_bar'" "unknown" "unknown" "unknown" "unknown" "FALSE" "unknown" "TRUE" "unknown" "unknown" "unknown" "FALSE" "unknown" "unknown" "unknown" "TRUE" "FALSE" "unknown" "TRUE" "TRUE" "unknown" "'average'" "unknown" "FALSE" "unknown" "unknown" "unknown" "FALSE" "1" "unknown" "unknown" "unknown" "yes" "unknown" "unknown" "unknown" "unknown" "unknown" "FALSE" "FALSE" "unknown" "unknown" "unknown" "FALSE" "unknown" "FALSE" "unknown" "unknown" "FALSE" "FALSE" "unknown" "unknown" "unknown" "unknown" "unknown" "FALSE" "unknown" "unknown" "FALSE" "unknown" "FALSE" "FALSE" "FALSE" "FALSE" "FALSE" "FALSE" "unknown" "unknown" "unknown" 4
"unknown" "'21plus'" "'full_bar'" "unknown" "unknown" "unknown" "unknown" "TRUE" "unknown" "TRUE" "unknown" "unknown" "FALSE" "TRUE" "unknown" "unknown" "unknown" "TRUE" "FALSE" "unknown" "unknown" "TRUE" "unknown" "'very_loud'" "unknown" "FALSE" "'dressy'" "unknown" "FALSE" "TRUE" "3" "TRUE" "TRUE" "FALSE" "yes" "TRUE" "'no'" "FALSE" "FALSE" "FALSE" "FALSE" "FALSE" "unknown" "FALSE" "FALSE" "FALSE" "TRUE" "TRUE" "unknown" "unknown" "FALSE" "FALSE" "FALSE" "FALSE" "unknown" "TRUE" "FALSE" "FALSE" "FALSE" "FALSE" "FALSE" "unknown" "FALSE" "FALSE" "TRUE" "FALSE" "FALSE" "FALSE" "unknown" "unknown" "FALSE" 3
"unknown" "unknown" "'full_bar'" "unknown" "unknown" "unknown" "unknown" "TRUE" "unknown" "TRUE" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "TRUE" "unknown" "'average'" "unknown" "TRUE" "unknown" "unknown" "unknown" "TRUE" "2" "FALSE" "unknown" "unknown" "unknown" "unknown" "'free'" "unknown" "unknown" "unknown" "TRUE" "FALSE" "unknown" "unknown" "unknown" "FALSE" "unknown" "FALSE" "unknown" "unknown" "FALSE" "FALSE" "unknown" "unknown" "unknown" "unknown" "unknown" "FALSE" "unknown" "unknown" "FALSE" "unknown" "FALSE" "FALSE" "FALSE" "FALSE" "FALSE" "FALSE" "unknown" "unknown" "unknown" 4
"unknown" "unknown" "'full_bar'" "unknown" "unknown" "unknown" "unknown" "FALSE" "unknown" "TRUE" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "TRUE" "unknown" "'loud'" "unknown" "FALSE" "unknown" "unknown" "unknown" "TRUE" "2" "FALSE" "unknown" "unknown" "unknown" "unknown" "'no'" "unknown" "unknown" "unknown" "TRUE" "FALSE" "unknown" "unknown" "unknown" "FALSE" "unknown" "unknown" "unknown" "unknown" "FALSE" "FALSE" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "FALSE" "unknown" "unknown" "FALSE" "FALSE" "FALSE" "unknown" "unknown" "unknown" "unknown" "unknown" 2
"unknown" "unknown" "'full_bar'" "unknown" "unknown" "unknown" "unknown" "FALSE" "unknown" "TRUE" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "FALSE" "unknown" "unknown" "FALSE" "FALSE" "unknown" "'average'" "unknown" "FALSE" "unknown" "unknown" "unknown" "TRUE" "3" "FALSE" "unknown" "unknown" "unknown" "unknown" "'no'" "TRUE" "unknown" "unknown" "FALSE" "TRUE" "unknown" "unknown" "unknown" "FALSE" "FALSE" "TRUE" "unknown" "unknown" "FALSE" "FALSE" "FALSE" "FALSE" "unknown" "unknown" "FALSE" "FALSE" "unknown" "FALSE" "FALSE" "unknown" "FALSE" "FALSE" "FALSE" "FALSE" "FALSE" "FALSE" "unknown" "unknown" "FALSE" 4
"unknown" "unknown" "'full_bar'" "unknown" "unknown" "unknown" "unknown" "TRUE" "unknown" "TRUE" "unknown" "unknown" "TRUE" "FALSE" "unknown" "unknown" "FALSE" "FALSE" "TRUE" "unknown" "TRUE" "FALSE" "unknown" "'average'" "unknown" "TRUE" "'casual'" "unknown" "FALSE" "TRUE" "2" "TRUE" "TRUE" "TRUE" "outdoor" "TRUE" "'free'" "unknown" "FALSE" "TRUE" "TRUE" "FALSE" "unknown" "FALSE" "TRUE" "FALSE" "unknown" "FALSE" "unknown" "unknown" "TRUE" "FALSE" "unknown" "unknown" "unknown" "FALSE" "FALSE" "FALSE" "TRUE" "unknown" "FALSE" "unknown" "TRUE" "FALSE" "TRUE" "FALSE" "FALSE" "FALSE" "unknown" "unknown" "unknown" 4
"unknown" "unknown" "'full_bar'" "unknown" "unknown" "unknown" "unknown" "FALSE" "unknown" "TRUE" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "TRUE" "unknown" "'very_loud'" "unknown" "FALSE" "unknown" "unknown" "unknown" "TRUE" "2" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "FALSE" "FALSE" "unknown" "unknown" "unknown" "FALSE" "unknown" "unknown" "unknown" "unknown" "FALSE" "FALSE" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "FALSE" "unknown" "unknown" "FALSE" "FALSE" "FALSE" "unknown" "unknown" "unknown" "unknown" "unknown" 3
"unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "FALSE" "unknown" "TRUE" "unknown" "unknown" "TRUE" "FALSE" "unknown" "unknown" "unknown" "FALSE" "TRUE" "unknown" "FALSE" "TRUE" "unknown" "'average'" "unknown" "FALSE" "'casual'" "unknown" "TRUE" "TRUE" "2" "TRUE" "TRUE" "TRUE" "outdoor" "TRUE" "'free'" "unknown" "FALSE" "FALSE" "TRUE" "FALSE" "unknown" "TRUE" "TRUE" "FALSE" "unknown" "FALSE" "unknown" "unknown" "FALSE" "FALSE" "unknown" "unknown" "unknown" "FALSE" "unknown" "TRUE" "TRUE" "unknown" "FALSE" "unknown" "FALSE" "FALSE" "FALSE" "FALSE" "FALSE" "FALSE" "unknown" "unknown" "unknown" 4
"unknown" "unknown" "'full_bar'" "unknown" "unknown" "unknown" "unknown" "FALSE" "unknown" "TRUE" "unknown" "unknown" "FALSE" "unknown" "unknown" "unknown" "unknown" "unknown" "FALSE" "unknown" "FALSE" "FALSE" "unknown" "'quiet'" "unknown" "FALSE" "'casual'" "unknown" "FALSE" "TRUE" "2" "TRUE" "unknown" "FALSE" "unknown" "unknown" "'no'" "FALSE" "FALSE" "FALSE" "FALSE" "FALSE" "unknown" "FALSE" "TRUE" "FALSE" "FALSE" "FALSE" "unknown" "unknown" "FALSE" "FALSE" "FALSE" "FALSE" "unknown" "FALSE" "FALSE" "FALSE" "FALSE" "FALSE" "FALSE" "unknown" "FALSE" "FALSE" "FALSE" "FALSE" "TRUE" "FALSE" "unknown" "unknown" "FALSE" 3
"unknown" "unknown" "'full_bar'" "unknown" "unknown" "unknown" "unknown" "FALSE" "unknown" "TRUE" "unknown" "unknown" "FALSE" "unknown" "unknown" "unknown" "unknown" "unknown" "FALSE" "unknown" "unknown" "FALSE" "unknown" "'average'" "unknown" "FALSE" "'casual'" "unknown" "FALSE" "TRUE" "2" "TRUE" "TRUE" "FALSE" "unknown" "TRUE" "'no'" "unknown" "FALSE" "FALSE" "TRUE" "FALSE" "unknown" "FALSE" "TRUE" "FALSE" "unknown" "TRUE" "unknown" "unknown" "FALSE" "FALSE" "unknown" "unknown" "unknown" "FALSE" "unknown" "FALSE" "TRUE" "unknown" "FALSE" "unknown" "FALSE" "FALSE" "TRUE" "FALSE" "FALSE" "FALSE" "unknown" "unknown" "unknown" 4
"unknown" "unknown" "'full_bar'" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "TRUE" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "TRUE" "unknown" "'average'" "unknown" "FALSE" "unknown" "unknown" "unknown" "TRUE" "1" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "FALSE" "FALSE" "unknown" "unknown" "unknown" "FALSE" "unknown" "FALSE" "unknown" "unknown" "FALSE" "FALSE" "unknown" "unknown" "unknown" "unknown" "unknown" "TRUE" "unknown" "unknown" "FALSE" "unknown" "FALSE" "FALSE" "FALSE" "FALSE" "FALSE" "FALSE" "unknown" "unknown" "unknown" 4
"unknown" "unknown" "'full_bar'" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "TRUE" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "TRUE" "unknown" "unknown" "TRUE" "unknown" "'average'" "unknown" "FALSE" "'casual'" "unknown" "FALSE" "TRUE" "2" "unknown" "unknown" "FALSE" "unknown" "unknown" "'no'" "unknown" "unknown" "unknown" "FALSE" "FALSE" "unknown" "unknown" "unknown" "FALSE" "unknown" "FALSE" "unknown" "unknown" "FALSE" "FALSE" "unknown" "unknown" "unknown" "unknown" "unknown" "TRUE" "unknown" "unknown" "FALSE" "unknown" "FALSE" "FALSE" "FALSE" "FALSE" "FALSE" "FALSE" "unknown" "unknown" "unknown" 4
"unknown" "unknown" "'full_bar'" "unknown" "unknown" "unknown" "unknown" "FALSE" "FALSE" "TRUE" "unknown" "unknown" "TRUE" "TRUE" "unknown" "FALSE" "unknown" "FALSE" "FALSE" "unknown" "TRUE" "FALSE" "unknown" "'loud'" "unknown" "FALSE" "'dressy'" "unknown" "TRUE" "TRUE" "3" "TRUE" "TRUE" "TRUE" "no" "TRUE" "'free'" "TRUE" "FALSE" "FALSE" "FALSE" "FALSE" "unknown" "TRUE" "TRUE" "FALSE" "FALSE" "TRUE" "unknown" "unknown" "FALSE" "FALSE" "FALSE" "FALSE" "unknown" "FALSE" "FALSE" "FALSE" "FALSE" "FALSE" "FALSE" "unknown" "FALSE" "FALSE" "TRUE" "TRUE" "TRUE" "FALSE" "unknown" "unknown" "FALSE" 4
"unknown" "unknown" "'full_bar'" "unknown" "unknown" "unknown" "unknown" "TRUE" "unknown" "TRUE" "unknown" "unknown" "TRUE" "FALSE" "unknown" "FALSE" "unknown" "FALSE" "TRUE" "unknown" "TRUE" "FALSE" "unknown" "'average'" "unknown" "FALSE" "'casual'" "unknown" "FALSE" "TRUE" "2" "FALSE" "TRUE" "TRUE" "no" "TRUE" "'free'" "FALSE" "FALSE" "FALSE" "TRUE" "FALSE" "unknown" "FALSE" "TRUE" "FALSE" "FALSE" "FALSE" "unknown" "unknown" "FALSE" "FALSE" "FALSE" "FALSE" "unknown" "FALSE" "FALSE" "FALSE" "TRUE" "FALSE" "FALSE" "unknown" "TRUE" "FALSE" "FALSE" "FALSE" "FALSE" "FALSE" "unknown" "unknown" "FALSE" 4
"unknown" "unknown" "'full_bar'" "unknown" "unknown" "unknown" "unknown" "TRUE" "unknown" "TRUE" "unknown" "unknown" "unknown" "FALSE" "unknown" "unknown" "unknown" "TRUE" "unknown" "unknown" "TRUE" "TRUE" "unknown" "'average'" "unknown" "FALSE" "unknown" "unknown" "unknown" "TRUE" "2" "unknown" "unknown" "unknown" "yes" "unknown" "unknown" "unknown" "unknown" "unknown" "FALSE" "FALSE" "unknown" "unknown" "unknown" "TRUE" "unknown" "FALSE" "unknown" "unknown" "FALSE" "FALSE" "unknown" "unknown" "unknown" "unknown" "unknown" "FALSE" "unknown" "unknown" "FALSE" "unknown" "FALSE" "FALSE" "FALSE" "FALSE" "FALSE" "FALSE" "unknown" "unknown" "unknown" 4
"unknown" "unknown" "'full_bar'" "unknown" "unknown" "unknown" "unknown" "TRUE" "FALSE" "TRUE" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "FALSE" "unknown" "unknown" "TRUE" "TRUE" "unknown" "'average'" "unknown" "FALSE" "unknown" "unknown" "unknown" "TRUE" "1" "FALSE" "unknown" "unknown" "yes" "TRUE" "'free'" "FALSE" "unknown" "unknown" "FALSE" "FALSE" "unknown" "unknown" "unknown" "TRUE" "FALSE" "FALSE" "unknown" "unknown" "FALSE" "FALSE" "TRUE" "FALSE" "unknown" "unknown" "FALSE" "TRUE" "unknown" "FALSE" "FALSE" "unknown" "TRUE" "FALSE" "FALSE" "FALSE" "FALSE" "FALSE" "unknown" "unknown" "FALSE" 4
"unknown" "unknown" "'full_bar'" "unknown" "unknown" "'yes_corkage'" "unknown" "FALSE" "unknown" "TRUE" "unknown" "unknown" "FALSE" "unknown" "TRUE" "unknown" "unknown" "FALSE" "FALSE" "unknown" "TRUE" "TRUE" "unknown" "'average'" "unknown" "FALSE" "'dressy'" "unknown" "FALSE" "TRUE" "3" "TRUE" "TRUE" "TRUE" "no" "TRUE" "'no'" "TRUE" "FALSE" "FALSE" "FALSE" "TRUE" "unknown" "FALSE" "TRUE" "FALSE" "FALSE" "TRUE" "unknown" "unknown" "FALSE" "FALSE" "FALSE" "FALSE" "unknown" "FALSE" "FALSE" "FALSE" "FALSE" "FALSE" "FALSE" "unknown" "FALSE" "FALSE" "FALSE" "FALSE" "TRUE" "FALSE" "unknown" "unknown" "FALSE" 4
"unknown" "unknown" "'full_bar'" "unknown" "unknown" "unknown" "unknown" "FALSE" "unknown" "TRUE" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "FALSE" "unknown" "unknown" "FALSE" "TRUE" "unknown" "'average'" "unknown" "FALSE" "unknown" "unknown" "unknown" "TRUE" "2" "FALSE" "unknown" "unknown" "unknown" "unknown" "'no'" "FALSE" "unknown" "unknown" "TRUE" "FALSE" "unknown" "unknown" "unknown" "FALSE" "FALSE" "FALSE" "unknown" "unknown" "FALSE" "FALSE" "FALSE" "FALSE" "unknown" "unknown" "FALSE" "FALSE" "unknown" "FALSE" "FALSE" "unknown" "FALSE" "FALSE" "FALSE" "FALSE" "FALSE" "FALSE" "unknown" "unknown" "FALSE" 3
"unknown" "unknown" "'none'" "unknown" "unknown" "unknown" "unknown" "TRUE" "unknown" "TRUE" "unknown" "unknown" "unknown" "FALSE" "unknown" "TRUE" "unknown" "FALSE" "unknown" "unknown" "FALSE" "TRUE" "unknown" "'quiet'" "unknown" "FALSE" "unknown" "unknown" "unknown" "TRUE" "2" "FALSE" "unknown" "unknown" "outdoor" "TRUE" "'free'" "FALSE" "unknown" "unknown" "FALSE" "FALSE" "unknown" "unknown" "unknown" "FALSE" "FALSE" "FALSE" "unknown" "unknown" "FALSE" "FALSE" "FALSE" "FALSE" "unknown" "unknown" "FALSE" "TRUE" "unknown" "unknown" "FALSE" "unknown" "TRUE" "FALSE" "FALSE" "FALSE" "FALSE" "FALSE" "unknown" "unknown" "FALSE" 5
"unknown" "unknown" "'full_bar'" "unknown" "unknown" "unknown" "unknown" "FALSE" "FALSE" "TRUE" "unknown" "unknown" "unknown" "FALSE" "unknown" "FALSE" "unknown" "FALSE" "unknown" "unknown" "TRUE" "TRUE" "unknown" "'loud'" "unknown" "FALSE" "unknown" "unknown" "unknown" "TRUE" "2" "FALSE" "unknown" "unknown" "no" "TRUE" "'free'" "FALSE" "unknown" "unknown" "TRUE" "FALSE" "unknown" "unknown" "unknown" "FALSE" "FALSE" "TRUE" "unknown" "unknown" "FALSE" "FALSE" "FALSE" "FALSE" "unknown" "unknown" "FALSE" "FALSE" "unknown" "FALSE" "FALSE" "unknown" "TRUE" "TRUE" "TRUE" "FALSE" "TRUE" "FALSE" "unknown" "unknown" "FALSE" 4
"unknown" "'21plus'" "'full_bar'" "unknown" "unknown" "unknown" "unknown" "FALSE" "unknown" "TRUE" "unknown" "unknown" "FALSE" "unknown" "unknown" "unknown" "unknown" "unknown" "FALSE" "unknown" "unknown" "FALSE" "unknown" "'very_loud'" "unknown" "TRUE" "'dressy'" "unknown" "FALSE" "TRUE" "2" "TRUE" "unknown" "FALSE" "unknown" "unknown" "unknown" "FALSE" "unknown" "unknown" "FALSE" "FALSE" "unknown" "unknown" "unknown" "FALSE" "TRUE" "TRUE" "unknown" "unknown" "FALSE" "FALSE" "FALSE" "FALSE" "unknown" "unknown" "FALSE" "FALSE" "unknown" "FALSE" "FALSE" "unknown" "FALSE" "FALSE" "TRUE" "FALSE" "TRUE" "FALSE" "unknown" "unknown" "FALSE" 3
"unknown" "unknown" "'full_bar'" "unknown" "unknown" "unknown" "unknown" "FALSE" "unknown" "TRUE" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "TRUE" "unknown" "unknown" "unknown" "FALSE" "unknown" "unknown" "unknown" "TRUE" "2" "FALSE" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "FALSE" "FALSE" "unknown" "unknown" "unknown" "FALSE" "unknown" "FALSE" "unknown" "unknown" "FALSE" "FALSE" "unknown" "unknown" "unknown" "unknown" "unknown" "FALSE" "unknown" "unknown" "FALSE" "unknown" "FALSE" "FALSE" "FALSE" "FALSE" "FALSE" "FALSE" "unknown" "unknown" "unknown" 4
"unknown" "unknown" "'full_bar'" "unknown" "unknown" "unknown" "unknown" "TRUE" "unknown" "TRUE" "unknown" "unknown" "TRUE" "unknown" "unknown" "unknown" "unknown" "unknown" "TRUE" "unknown" "unknown" "TRUE" "unknown" "'average'" "unknown" "FALSE" "'casual'" "unknown" "FALSE" "TRUE" "2" "TRUE" "unknown" "TRUE" "unknown" "unknown" "'free'" "unknown" "unknown" "unknown" "TRUE" "FALSE" "unknown" "unknown" "unknown" "FALSE" "unknown" "FALSE" "unknown" "unknown" "FALSE" "FALSE" "unknown" "unknown" "unknown" "unknown" "unknown" "TRUE" "unknown" "unknown" "FALSE" "unknown" "FALSE" "FALSE" "FALSE" "FALSE" "FALSE" "FALSE" "unknown" "unknown" "unknown" 4
"unknown" "unknown" "'full_bar'" "unknown" "unknown" "unknown" "unknown" "FALSE" "unknown" "TRUE" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "TRUE" "unknown" "'loud'" "unknown" "FALSE" "unknown" "unknown" "unknown" "TRUE" "2" "TRUE" "unknown" "unknown" "unknown" "unknown" "'free'" "unknown" "unknown" "unknown" "FALSE" "FALSE" "unknown" "unknown" "unknown" "FALSE" "unknown" "TRUE" "unknown" "unknown" "FALSE" "FALSE" "unknown" "unknown" "unknown" "unknown" "unknown" "FALSE" "unknown" "unknown" "FALSE" "unknown" "FALSE" "TRUE" "FALSE" "FALSE" "FALSE" "FALSE" "unknown" "unknown" "unknown" 3
"unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "FALSE" "unknown" "TRUE" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "TRUE" "2" "FALSE" "unknown" "FALSE" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "FALSE" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "FALSE" "unknown" "unknown" "unknown" "unknown" "FALSE" "unknown" "unknown" "unknown" "FALSE" "FALSE" "unknown" "unknown" "unknown" 5
"unknown" "unknown" "'full_bar'" "unknown" "unknown" "'yes_corkage'" "unknown" "FALSE" "unknown" "TRUE" "unknown" "unknown" "FALSE" "unknown" "TRUE" "unknown" "unknown" "FALSE" "FALSE" "unknown" "unknown" "FALSE" "unknown" "'average'" "unknown" "FALSE" "'dressy'" "unknown" "FALSE" "TRUE" "4" "TRUE" "unknown" "FALSE" "no" "unknown" "'free'" "FALSE" "FALSE" "FALSE" "FALSE" "FALSE" "unknown" "FALSE" "TRUE" "FALSE" "FALSE" "TRUE" "unknown" "unknown" "FALSE" "FALSE" "FALSE" "FALSE" "unknown" "FALSE" "FALSE" "FALSE" "FALSE" "FALSE" "TRUE" "unknown" "FALSE" "FALSE" "FALSE" "TRUE" "TRUE" "FALSE" "unknown" "unknown" "FALSE" 4
"unknown" "unknown" "'full_bar'" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "TRUE" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "TRUE" "unknown" "unknown" "unknown" "TRUE" "1" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "FALSE" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "TRUE" "unknown" "unknown" "unknown" "unknown" "FALSE" "unknown" "unknown" "unknown" "FALSE" "FALSE" "unknown" "unknown" "unknown" 4
"unknown" "unknown" "'full_bar'" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "TRUE" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "TRUE" "unknown" "'loud'" "unknown" "FALSE" "unknown" "unknown" "unknown" "TRUE" "1" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "FALSE" "FALSE" "unknown" "unknown" "unknown" "FALSE" "unknown" "FALSE" "unknown" "unknown" "FALSE" "FALSE" "unknown" "unknown" "unknown" "unknown" "unknown" "TRUE" "unknown" "unknown" "FALSE" "unknown" "FALSE" "FALSE" "FALSE" "FALSE" "FALSE" "FALSE" "unknown" "unknown" "unknown" 3
"unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "TRUE" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "FALSE" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "TRUE" "unknown" "FALSE" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "FALSE" "FALSE" "unknown" "unknown" "unknown" "FALSE" "unknown" "unknown" "unknown" "unknown" "FALSE" "FALSE" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "FALSE" "unknown" "unknown" "FALSE" "FALSE" "FALSE" "unknown" "unknown" "unknown" "unknown" "unknown" 5
"unknown" "unknown" "'full_bar'" "unknown" "unknown" "unknown" "unknown" "FALSE" "unknown" "TRUE" "unknown" "unknown" "FALSE" "TRUE" "unknown" "unknown" "unknown" "FALSE" "FALSE" "unknown" "FALSE" "FALSE" "unknown" "'average'" "unknown" "FALSE" "'dressy'" "unknown" "FALSE" "TRUE" "4" "TRUE" "TRUE" "TRUE" "no" "TRUE" "'free'" "FALSE" "FALSE" "FALSE" "FALSE" "TRUE" "unknown" "FALSE" "TRUE" "FALSE" "FALSE" "TRUE" "unknown" "unknown" "FALSE" "FALSE" "FALSE" "FALSE" "unknown" "FALSE" "FALSE" "FALSE" "FALSE" "FALSE" "FALSE" "unknown" "FALSE" "FALSE" "FALSE" "FALSE" "FALSE" "FALSE" "unknown" "unknown" "FALSE" 4
"unknown" "unknown" "'full_bar'" "unknown" "unknown" "unknown" "unknown" "FALSE" "unknown" "FALSE" "unknown" "unknown" "unknown" "FALSE" "unknown" "unknown" "unknown" "FALSE" "unknown" "unknown" "TRUE" "TRUE" "unknown" "'quiet'" "unknown" "FALSE" "unknown" "unknown" "unknown" "TRUE" "1" "FALSE" "unknown" "unknown" "unknown" "unknown" "'free'" "unknown" "unknown" "unknown" "TRUE" "FALSE" "unknown" "unknown" "unknown" "FALSE" "FALSE" "FALSE" "unknown" "unknown" "FALSE" "FALSE" "unknown" "unknown" "unknown" "unknown" "unknown" "FALSE" "unknown" "unknown" "FALSE" "unknown" "FALSE" "FALSE" "FALSE" "FALSE" "FALSE" "FALSE" "unknown" "unknown" "unknown" 4
"unknown" "unknown" "'full_bar'" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "TRUE" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "FALSE" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "FALSE" "unknown" "unknown" "unknown" "TRUE" "2" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "TRUE" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "FALSE" "unknown" "unknown" "unknown" "unknown" "FALSE" "unknown" "unknown" "unknown" "FALSE" "FALSE" "unknown" "unknown" "unknown" 4
"unknown" "unknown" "'full_bar'" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "TRUE" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "FALSE" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "FALSE" "unknown" "unknown" "unknown" "TRUE" "2" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "TRUE" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "FALSE" "unknown" "unknown" "unknown" "unknown" "FALSE" "unknown" "unknown" "unknown" "FALSE" "FALSE" "unknown" "unknown" "unknown" 2
"unknown" "unknown" "'full_bar'" "unknown" "unknown" "unknown" "unknown" "unknown" "unknown" "TRUE" "unknown" "unknown" "TRUE" "unknown" "unknown" "unknown" "unknown" "unknown" "FALSE" "unknown" "unknown" "TRUE" "unknown" "'average'" "unknown" "TRUE" "'casual'" "unknown" "FALSE" "TRUE" "1" "TRUE" "unknown" "TRUE" "unknown" "unknown" "'free'" "unknown" "unknown" "unknown" "TRUE" "FALSE" "unknown" "unknown" "unknown" "FALSE" "unknown" "FALSE" "unknown" "unknown" "FALSE" "FALSE" "unknown" "unknown" "unknown" "unknown" "unknown" "TRUE" "unknown" "unknown" "FALSE" "unknown" "FALSE" "FALSE" "FALSE" "FALSE" "FALSE" "FALSE" "unknown" "unknown" "unknown" 3
