beer1,beer1freq,beer2,beer2freq,beer3,beer3freq,beer4,beer4freq,beer5,beer5freq
,,,,,,san beer,1.0,beer eight,1
,,,,,,beerhaus home,1.0,truli beer,1
,,,,,,often beerhaus,1.0,keg beer,1
,,,,,,beerhaus surround,1.0,envious beer,1
,,,,,,socal beer,1.0,greek beer,1
,,,,,,butteri beer,1.0,beer crisp,1
,,,,,,good beerhaus,1.0,commerci beer,1
,,,,,,biter beer,1.0,beerhaus via,1
,,,,,,beer paradis,1.0,notaddplac beerhaus,1
,,,,,,oregon beer,1.0,beerhaus area,1
,,,,,,beer deshut,1.0,satisfi beerhaus,1
,,,,,,high beer,1.0,beerhaus even,1
,,,,,,beer villag,1.0,chimay beer,1
,,,,,,beer delv,1.0,beer spacious,1
,,,,,,notaddsetup beer,1.0,beer feed,1
,,,,,,sharp beer,1.0,ahh beerhaus,1
,,,,,,beer difficulti,1.0,beerhaus want,1
,,,,,,fran beer,1.0,ate beerhaus,1
,,,,,,beer toast,1.0,beer bummer,1
,,,,,,beer bacon,1.0,beer dunkelweizen,1
,,,,,,beer licens,1.0,longboard beer,1
,,,,,,beer theyr,1.0,beer guiness,1
,,,,,,beer marguerita,1.0,shine beer,1
,,,,,,regard beer,1.0,beer chalkboard,1
,,,,,,technic beer,1.0,beer treat,1
,,,,,,modifi beer,1.0,defin beer,1
,,,,,,beer wrestl,1.0,beer afficionado,1
,,,,,,hotel beer,1.0,beer ensur,1
,,,,,,beer upward,1.0,pbr beer,1
,,,,,,beer bing,1.0,beerhaus hotdog,1
,,,,,,notaddatmospher beer,1.0,beer jello,1
,,,,,,beer west,1.0,beer bikini,1
,,,,,,notaddstrip beer,1.0,beer appi,1
,,,,,,beer born,1.0,warn beer,1
,,,,,,beer killer,1.0,gir beer,1
,,,,,,beer bull,1.0,beer lambic,1
,,,,,,beer stare,1.0,beer et,1
,,,,,,beer chalkboard,1.0,beer immens,1
,,,,,,prais beer,1.0,beer saint,1
,,,,,,beer remain,1.0,beer yet,1
,,,,,,beer hop,1.0,beer passion,1
,,,,,,abv beer,1.0,grub beer,1
,,,,,,asylum beer,1.0,brown beer,1
,,,,,,beer mini,1.0,translat beerhaus,1
,,,,,,met beer,1.0,beerhaus probabl,1
,,,,,,beer rad,1.0,art beer,1
,,,,,,beer attempt,1.0,notaddth notaddbeerhaus,1
,,,,,,beer notaddthat,1.0,notaddbeerhaus notaddyou,1
,,,,,,beer british,1.0,drain beer,1
,,,,,,beerhaus vega,1.0,beer obscen,1
,,,,,,notaddstrip beerhaus,1.0,thier beer,1
,,,,,,part beerhaus,1.0,beerhaus braut,1
,,,,,,beerhaus select,1.0,beer tator,1
,,,,,,definit beer,1.0,beer bison,1
,,,,,,joke beer,1.0,beer hefeweizen,1
,,,,,,beerhaus low,1.0,expans beer,1
,,,,,,key beer,1.0,back beerhaus,1
,,,,,,beer gastropub,1.0,beerhaus annual,1
,,,,,,beer calm,1.0,billiard beer,1
,,,,,,draw beer,1.0,review beerhaus,1
,,,,,,beer risk,1.0,beerhaus vega,1
,,,,,,notaddexcel beer,1.0,get beerhaus,1
,,,,,,beer oasi,1.0,beer endless,1
,,,,,,accept beer,1.0,notaddyou beer,1
,,,,,,promot beer,1.0,notaddvarieti beer,1
,,,,,,beer hundr,1.0,upset beer,1
,,,,,,beer buzzer,1.0,beerhaus marlo,1
,,,,,,come beerhaus,1.0,beer wander,1
,,,,,,beerhaus noth,1.0,amaz beerhaus,1
,,,,,,notaddsimpl beer,1.0,coast beer,1
,,,,,,beer selction,1.0,beer foot,1
,,,,,,interst beer,1.0,beer level,1
,,,,,,beer quot,1.0,tonight beerhaus,1
,,,,,,nd beer,1.0,beer palett,1
,,,,,,beer sand,1.0,key beer,1
,,,,,,guess beer,1.0,beer agre,1
,,,,,,beer son,1.0,row beerhaus,1
,,,,,,beer air,1.0,vip beer,1
,,,,,,cobbler beer,1.0,beerhaus came,1
,,,,,,beer mussel,1.0,beer averag,1
,,,,,,found beerhaus,1.0,beer mid,1
,,,,,,beerhaus found,1.0,beer pasta,1
,,,,,,ago beer,1.0,approach beer,1
,,,,,,beer spendi,1.0,tri beerhaus,1
,,,,,,wind beer,1.0,beerhaus strip,1
,,,,,,beer tough,1.0,beer quench,1
,,,,,,bernardus beer,1.0,beer harder,1
,,,,,,departur beer,1.0,beer barstool,1
,,,,,,hop beer,1.0,beerhaus absolut,1
,,,,,,beer chow,1.0,beerhaus wo,1
,,,,,,chees beerhaus,1.0,beer die,1
,,,,,,insuffer beer,1.0,beer sun,1
,,,,,,munchi beer,1.0,boil beer,1
,,,,,,overcharg beer,1.0,lessfre beer,1
,,,,,,beer understand,1.0,beer erik,1
,,,,,,beer christma,1.0,beer true,1
,,,,,,beer miracl,1.0,beer moment,1
,,,,,,hopnut beer,1.0,casablanca beer,1
,,,,,,regardless beer,1.0,beer almanza,1
,,,,,,ate beer,1.0,almanza beer,1
,,,,,,beer notaddlik,1.0,beer casablanca,1
,,,,,,beer fluffi,1.0,beerhaus find,1
,,,,,,beer meat,1.0,ala beer,1
,,,,,,beer similar,1.0,bland beer,1
,,,,,,mgd beer,1.0,smaller beer,1
,,,,,,beer avaiabl,1.0,beer rule,1
,,,,,,beer duel,1.0,station beer,1
,,,,,,haunt beer,1.0,fee beer,1
,,,,,,right beerhaus,1.0,beer hooter,1
,,,,,,beerhaus got,1.0,beer budget,1
,,,,,,beer remind,1.0,hourglass beer,1
,,,,,,beer notaddexpens,1.0,readi beerhaus,1
,,,,,,eye beer,1.0,beer escap,1
,,,,,,beer reward,1.0,threw beer,1
,,,,,,beer intens,1.0,beer replac,1
,,,,,,beer notaddan,1.0,step beer,1
,,,,,,notaddbuddi beer,1.0,beer amazon,1
,,,,,,beer tom,1.0,beer thailand,1
,,,,,,unabl beer,1.0,beer cuisin,1
,,,,,,beer stomach,1.0,beerhaus love,1
,,,,,,saison beer,1.0,cowork beer,1
,,,,,,beer sooth,1.0,beer upstair,1
,,,,,,entic beer,1.0,beer rebel,1
,,,,,,sister beer,1.0,beer notaddfirst,1
,,,,,,beer outdoor,1.0,walk beerhaus,1
,,,,,,beer danger,1.0,beerhaus catherin,1
,,,,,,score beer,1.0,beerhaus reason,1
,,,,,,beer countri,1.0,huge beerhaus,1
,,,,,,guy beer,1.0,notaddstrip beerhaus,1
,,,,,,papa beer,1.0,beer bounc,1
,,,,,,beer senor,1.0,bounc beer,1
,,,,,,beer firecrack,1.0,hall beer,1
,,,,,,za beer,1.0,unlik beer,1
,,,,,,beer flip,1.0,bar beerhaus,1
,,,,,,present beer,1.0,indic beerhaus,1
,,,,,,beer jaeger,1.0,case beerhaus,1
,,,,,,degre beer,1.0,beer separ,1
,,,,,,lagunita beer,1.0,suppli beerhaus,1
,,,,,,beer needless,1.0,this beerhaus,1
,,,,,,notaddc beer,1.0,macro beer,1
,,,,,,beer display,1.0,destin beer,1
,,,,,,less beer,1.0,beer amongst,1
,,,,,,beer steep,1.0,upon beerhaus,1
,,,,,,beer accompani,1.0,beerhaus concert,1
,,,,,,cut beer,1.0,strip beerhaus,1
,,,,,,club beer,1.0,beerhaus worth,1
,,,,,,beer doubt,1.0,beer bongi,1
,,,,,,overlook beer,1.0,stun beer,1
,,,,,,beer kill,1.0,beerhaus close,1
,,,,,,beer ronin,1.0,across beerhaus,1
,,,,,,buffalo beer,1.0,beerhaus right,1
,,,,,,beer shape,1.0,behind beerhaus,1
,,,,,,notaddeith beer,1.0,beerhaus mobil,1
,,,,,,poutin beer,1.0,porch beer,1
,,,,,,notaddso beer,1.0,beer michael,1
,,,,,,beer luckili,1.0,blast beerhaus,1
,,,,,,parkway beer,1.0,beerhaus happi,1
,,,,,,batter beer,1.0,stumbl beerhaus,1
,,,,,,credit beer,1.0,beerhaus yesterday,1
,,,,,,terribl beer,1.0,textur beer,1
,,,,,,beer fat,1.0,beer exorbit,1
,,,,,,beer ipad,1.0,notaddlov beer,1
,,,,,,beer broader,1.0,beer charli,1
,,,,,,togo beer,1.0,beer aficianado,1
,,,,,,notaddto beer,1.0,beer pump,1
,,,,,,hooter beer,1.0,beer realiti,1
,,,,,,lift beer,1.0,beer unrel,1
,,,,,,beer notaddani,1.0,beer shooter,1
,,,,,,notaddpass beer,1.0,beer cotton,1
,,,,,,xxx beer,1.0,churro beer,1
,,,,,,beer xxx,1.0,beer wound,1
,,,,,,rip beer,1.0,beer decept,1
,,,,,,beer pork,1.0,experi beerhaus,1
,,,,,,beer irresist,1.0,beerhaus beaten,1
,,,,,,beer durat,1.0,dealt beerhaus,1
,,,,,,beer instant,1.0,beerhaus work,1
,,,,,,beer sugar,1.0,beer provid,1
,,,,,,bug beer,1.0,creativ beer,1
,,,,,,cod beer,1.0,mouth beer,1
,,,,,,crystal beer,1.0,notaddm beerhaus,1
,,,,,,beer individu,1.0,beerhaus sit,1
,,,,,,huuug beer,1.0,place beerhaus,1
,,,,,,recycl beer,1.0,beerhaus servic,1
,,,,,,beer territori,1.0,beerhaus atmospher,1
,,,,,,hitachino beer,1.0,came beerhaus,1
,,,,,,beer garlic,1.0,beerhaus bunch,1
,,,,,,beer notaddmalbec,1.0,beer ana,1
,,,,,,beer downsid,1.0,layer beer,1
,,,,,,bowl rootbeer,1.0,beer sincer,1
,,,,,,beer slept,1.0,beer accompani,1
,,,,,,beer st,1.0,beer kara,1
,,,,,,notaddclean beer,1.0,beer pretenti,1
,,,,,,beer often,1.0,beer rogu,1
,,,,,,beer bahama,1.0,splendid beer,1
,,,,,,french beer,1.0,shake beer,1
,,,,,,beer parasol,1.0,michigan beer,1
,,,,,,beer notaddtoo,1.0,snatch beer,1
,,,,,,carlsberg beer,1.0,cake beer,1
,,,,,,perus beer,1.0,cheddar beer,1
,,,,,,hein beer,1.0,notaddcoup beer,1
,,,,,,broccoli beer,1.0,pork beer,1
,,,,,,pull beer,1.0,beer oregon,1
,,,,,,beer size,1.0,beer bs,1
,,,,,,bet beer,1.0,snobbi beer,1
,,,,,,beer blast,1.0,notaddselect beer,1
,,,,,,beer aka,1.0,dwarven beerhal,1
,,,,,,micheleda beer,1.0,beerhal way,1
,,,,,,beer load,1.0,curri beer,1
,,,,,,boobi beer,1.0,menus beer,1
,,,,,,crafti beer,1.0,adler beer,1
,,,,,,beer oxtail,1.0,beer met,1
,,,,,,swip beer,1.0,beer roast,1
,,,,,,beer hell,1.0,promot beer,1
,,,,,,thick beer,1.0,vanilla beer,1
,,,,,,overpay beer,1.0,beer crafthous,1
,,,,,,realiz beer,1.0,beer oxtail,1
,,,,,,beer beauti,1.0,beverag beer,1
,,,,,,beer item,1.0,brunett beer,1
,,,,,,stock beer,1.0,beer smoke,1
,,,,,,beer tub,1.0,alley beer,1
,,,,,,prompt beer,1.0,beer planet,1
,,,,,,beer leagu,1.0,ave beer,1
,,,,,,beer curri,1.0,beer rida,1
,,,,,,fortun beer,1.0,bonus beer,1
,,,,,,nest beer,1.0,beer hilari,1
,,,,,,beer cultur,1.0,toss beer,1
,,,,,,beer patti,1.0,beer art,1
,,,,,,smile beer,1.0,intend beer,1
,,,,,,jamaican beer,1.0,beer friday,1
,,,,,,beer buddi,1.0,generous beer,1
,,,,,,beer return,1.0,beer layer,1
,,,,,,snowflak beer,1.0,casual beer,1
,,,,,,corndog beer,1.0,notaddguy beer,1
,,,,,,close beer,1.0,beer togo,1
,,,,,,dave beer,1.0,joint beer,1
,,,,,,beer duck,1.0,lol beer,1
,,,,,,fear beer,1.0,beer mine,1
,,,,,,reward beer,1.0,belli beer,1
,,,,,,beer adult,1.0,beer santanna,1
,,,,,,brunett beer,1.0,beer exot,1
,,,,,,beer laugh,1.0,still beer,1
,,,,,,unsur beer,1.0,beer consumpt,1
,,,,,,martini beer,1.0,upsel beer,1
,,,,,,beer jerk,1.0,beer martini,1
,,,,,,miner beer,1.0,diet beer,1
,,,,,,capabl beer,1.0,notaddfor beer,1
,,,,,,beer blond,1.0,beer parmesan,1
,,,,,,beer proven,1.0,beer verrrrroniccaaaa,1
,,,,,,beer joke,1.0,beer pop,1
,,,,,,crunch beer,1.0,beer guzzler,1
,,,,,,girl beer,1.0,kona beer,1
,,,,,,temperatur beer,1.0,shrimp beer,1
,,,,,,beer ballast,1.0,beer gazillion,1
,,,,,,bada beer,1.0,beer velveteen,1
,,,,,,night rootbeer,1.0,notaddol beer,1
,,,,,,cazador beer,1.0,spaghetti beer,1
,,,,,,beer forget,1.0,forst beer,1
,,,,,,schlitz beer,1.0,saki beer,1
,,,,,,bull beer,1.0,invent beer,1
,,,,,,hockey beer,1.0,beer twin,1
,,,,,,beer lost,1.0,beer asparagus,1
,,,,,,street beer,1.0,beer punk,1
,,,,,,frequent beer,1.0,beer edamam,1
,,,,,,ambienc beer,1.0,beer shaken,1
,,,,,,beer ten,1.0,rarest beer,1
,,,,,,beer kid,1.0,notaddat notaddbeerpark,1
,,,,,,sizabl beer,1.0,notaddbeerpark notaddwhich,1
,,,,,,beer across,1.0,beer dead,1
,,,,,,beer upbeat,1.0,beer cango,1
,,,,,,alway beer,1.0,buddha beer,1
,,,,,,humongus beer,1.0,beer fruli,1
,,,,,,emphas beer,1.0,beer carrot,1
,,,,,,beer vegetarian,1.0,behind beer,1
,,,,,,notaddtest beer,1.0,notaddcustom beer,1
,,,,,,fragrant beer,1.0,beer kenya,1
,,,,,,hardcor beer,1.0,beer state,1
,,,,,,pictur beer,1.0,whim beer,1
,,,,,,beer given,1.0,beer blown,1
,,,,,,beer roast,1.0,poker beer,1
,,,,,,beer lamb,1.0,beer market,1
,,,,,,droop beer,1.0,beer hypnot,1
,,,,,,beer excit,1.0,beer kati,1
,,,,,,ear beer,1.0,beer refil,1
,,,,,,introduc beer,1.0,beer knotti,1
,,,,,,leglift beer,1.0,hey beer,1
,,,,,,squash beer,1.0,beer reward,1
,,,,,,beer plan,1.0,program beer,1
,,,,,,concoct beer,1.0,greet beer,1
,,,,,,beer playabl,1.0,laugh beer,1
,,,,,,beer abita,1.0,credit beer,1
,,,,,,beer caneven,1.0,beer clutch,1
,,,,,,thirstday beer,1.0,float beer,1
,,,,,,beer bone,1.0,beer lemonad,1
,,,,,,beer increas,1.0,speak beer,1
,,,,,,beer regardless,1.0,beer nicol,1
,,,,,,beer concocktail,1.0,beer may,1
,,,,,,hehe beer,1.0,beer achiev,1
,,,,,,quicki beer,1.0,beer ball,1
,,,,,,beer cheer,1.0,beer kudo,1
,,,,,,beer kingfish,1.0,stock beer,1
,,,,,,beer stellar,1.0,beer complement,1
,,,,,,mehhh beer,1.0,beer ai,1
,,,,,,beer gettin,1.0,mother beer,1
,,,,,,cranberri beer,1.0,beer travel,1
,,,,,,tremend beer,1.0,beer blueberri,1
,,,,,,notaddkil beer,1.0,beer gardenish,1
,,,,,,beer cut,1.0,newbi beer,1
,,,,,,issu beer,1.0,onsit beer,1
,,,,,,beer kirin,1.0,freez beer,1
,,,,,,flaw beer,1.0,beer scrumptious,1
,,,,,,beer hangov,1.0,join beer,1
,,,,,,larossa beer,1.0,women beer,1
,,,,,,court beer,1.0,beer hookah,1
,,,,,,swill beer,1.0,cost beer,1
,,,,,,beer jacuzzi,1.0,beer prairi,1
,,,,,,beer morel,1.0,utopia beer,1
,,,,,,decnt beer,1.0,even rootbeer,1
,,,,,,notaddpric beer,1.0,beer assist,1
,,,,,,beer notaddimpress,1.0,larger beer,1
,,,,,,looov beer,1.0,count beer,1
,,,,,,norm beer,1.0,beer frosti,1
,,,,,,perform beer,1.0,six beer,1
,,,,,,beer afternoon,1.0,beer simultan,1
,,,,,,beer mendocino,1.0,citrus beer,1
,,,,,,pud beer,1.0,beer giant,1
,,,,,,signific beer,1.0,mmmm beer,1
,,,,,,act beer,1.0,hh beer,1
,,,,,,jalepeno beer,1.0,beer updat,1
,,,,,,beer distribut,1.0,beer caribbean,1
,,,,,,corona beer,1.0,beer stellar,1
,,,,,,beer revolut,1.0,beer simpli,1
,,,,,,beer mother,1.0,beer indecis,1
,,,,,,carlsburg beer,1.0,bewar beer,1
,,,,,,beer heart,1.0,plate beer,1
,,,,,,wristband beer,1.0,savori beer,1
,,,,,,beer process,1.0,recent beer,1
,,,,,,beer omnia,1.0,sought beer,1
,,,,,,beer saweeeet,1.0,beer rich,1
,,,,,,beer empti,1.0,beer print,1
,,,,,,beer scotch,1.0,beer ufc,1
,,,,,,cheesi beer,1.0,beer hawaii,1
,,,,,,beer tropic,1.0,heferweizen beer,1
,,,,,,beer espn,1.0,intertwin beer,1
,,,,,,beer patron,1.0,beer magnific,1
,,,,,,beer journey,1.0,gulp beer,1
,,,,,,teriff beer,1.0,beer germani,1
,,,,,,beer paddl,1.0,beer ship,1
,,,,,,paddl beer,1.0,notaddstarv beer,1
,,,,,,aluminum beer,1.0,beer boob,1
,,,,,,beer notaddbig,1.0,beer eg,1
,,,,,,beer unheard,1.0,beer hexx,1
,,,,,,ahhhh beer,1.0,tender beer,1
,,,,,,notaddtoo beer,1.0,slurpe beer,1
,,,,,,beer fave,1.0,beer budlight,1
,,,,,,gem beer,1.0,beer direct,1
,,,,,,beer musicand,1.0,beer massag,1
,,,,,,espresso beer,1.0,beer bigger,1
,,,,,,beer yellow,1.0,beer notaddanywher,1
,,,,,,beer excalibur,1.0,pickleback beer,1
,,,,,,meh beer,1.0,beer °,1
,,,,,,underwhelm beer,1.0,gf beer,1
,,,,,,beer becam,1.0,baller beer,1
,,,,,,aplenti beer,1.0,sapporo beer,1
,,,,,,beer inni,1.0,mmmmm beer,1
,,,,,,ireland beer,1.0,move beer,1
,,,,,,notaddvisit beer,1.0,vast beer,1
,,,,,,forget beer,1.0,notaddexpect beer,1
,,,,,,notaddglass beer,1.0,beer rememb,1
,,,,,,beer someplac,1.0,beer sort,1
,,,,,,vietnames beer,1.0,beer forev,1
,,,,,,laughter beer,1.0,notaddlist beer,1
,,,,,,beer proceed,1.0,beer notaddin,1
,,,,,,notaddwhil beer,1.0,term beer,1
,,,,,,beer approxim,1.0,beer notaddeach,1
,,,,,,beer tartar,1.0,beer shiso,1
,,,,,,beer sight,1.0,wear beer,1
,,,,,,beer hayward,1.0,beer gut,1
,,,,,,hayward beer,1.0,beer cannot,1
,,,,,,aroma beer,1.0,highlight beer,1
,,,,,,johnsonvill beer,1.0,beer million,1
,,,,,,rye beer,1.0,intersect beer,1
,,,,,,beer stumbl,1.0,rescu beer,1
,,,,,,beer humus,1.0,guiness beer,1
,,,,,,crisp beer,1.0,beer warrant,1
,,,,,,beer boner,1.0,midnight beer,1
,,,,,,beer oy,1.0,linq beer,1
,,,,,,beer boister,1.0,beer word,1
,,,,,,beer poop,1.0,mill beer,1
,,,,,,fritter beer,1.0,greenlin beer,1
,,,,,,neighborhood beer,1.0,notaddchamp beer,1
,,,,,,beer lager,1.0,beer drank,1
,,,,,,stronger beer,1.0,protein beer,1
,,,,,,beer delerium,1.0,beer appreci,1
,,,,,,beer impecc,1.0,beer northwest,1
,,,,,,beer arguabl,1.0,birthday beer,1
,,,,,,let beer,1.0,nut beer,1
,,,,,,spear beer,1.0,ranger beer,1
,,,,,,nondescript beer,1.0,bitberg beer,1
,,,,,,meat beer,1.0,beer bitberg,1
,,,,,,beer cow,1.0,beer syrup,1
,,,,,,beer hotel,1.0,beer hardi,1
,,,,,,primo beer,1.0,beer swoon,1
,,,,,,beer condiment,1.0,beer gilroy,1
,,,,,,zucchini beer,1.0,throw beer,1
,,,,,,sangria beer,1.0,beer stacyluuyahoodotcom,1
,,,,,,beer sculpin,1.0,beer model,1
,,,,,,beer tuff,1.0,bellini beer,1
,,,,,,beer nitpick,1.0,beer notaddorgan,1
,,,,,,snag beer,1.0,beer tune,1
,,,,,,lamb beer,1.0,kirin beer,1
,,,,,,beer vertic,1.0,beer kronenbourg,1
,,,,,,age beer,1.0,beer whether,1
,,,,,,beer crap,1.0,beer organ,1
,,,,,,door beer,1.0,beer belt,1
,,,,,,approxim beer,1.0,leff beer,1
,,,,,,beer peep,1.0,beer coor,1
,,,,,,bud beer,1.0,guess beer,1
,,,,,,electron beer,1.0,beer stare,1
,,,,,,beer board,1.0,beer mcmullan,1
,,,,,,oxhata beer,1.0,notaddoctan beer,1
,,,,,,superior beer,1.0,land beer,1
,,,,,,whatev beer,1.0,beer gotta,1
,,,,,,like laimbeer,1.0,haul beer,1
,,,,,,laimbeer place,1.0,european beer,1
,,,,,,beer allot,1.0,beer ya,1
,,,,,,beer met,1.0,unforgett beer,1
,,,,,,inexpens beer,1.0,walker beer,1
,,,,,,notaddthat beer,1.0,beer bellini,1
,,,,,,beer station,1.0,beer carlsberg,1
,,,,,,beer owner,1.0,ketchup beer,1
,,,,,,brim beer,1.0,scrumptious beer,1
,,,,,,column beer,1.0,beer district,1
,,,,,,beer situat,1.0,beer mirag,1
,,,,,,notaddlat beer,1.0,vietnames beer,1
,,,,,,beer broken,1.0,oil beer,1
,,,,,,beer intern,1.0,beer hamburg,1
,,,,,,beer flamingo,1.0,beer loos,1
,,,,,,beer scotland,1.0,notaddclub beer,1
,,,,,,beer england,1.0,beer switch,1
,,,,,,hazelnut beer,1.0,euro beer,1
,,,,,,beer soon,1.0,beer foie,1
,,,,,,bastard beer,1.0,shortag beer,1
,,,,,,beer six,1.0,comment beer,1
,,,,,,easili beer,1.0,cream beer,1
,,,,,,hood beer,1.0,subsequ beer,1
,,,,,,extrem beer,1.0,aioli beer,1
,,,,,,beer smarticl,1.0,load beer,1
,,,,,,beer lesli,1.0,beer calori,1
,,,,,,beer decal,1.0,notaddlik beer,1
,,,,,,charact beer,1.0,chad beer,1
,,,,,,mess beer,1.0,beer trust,1
,,,,,,contact beer,1.0,beer notaddvodka,1
,,,,,,beer brooklyn,1.0,beer jare,1
,,,,,,beer flat,1.0,beer smokey,1
,,,,,,beer trivia,1.0,beer genuin,1
,,,,,,notaddafterward beer,1.0,twice beer,1
,,,,,,scene beer,1.0,interact beer,1
,,,,,,beer port,1.0,beer supberb,1
,,,,,,suitabl beer,1.0,beer soba,1
,,,,,,aw beer,1.0,trendi beer,1
,,,,,,beer tetley,1.0,crown beer,1
,,,,,,beer cornish,1.0,today beer,1
,,,,,,beer getcha,1.0,beer bass,1
,,,,,,beer candi,1.0,beer notaddfish,1
,,,,,,nuke beer,1.0,optim beer,1
,,,,,,notaddi beer,1.0,beer silver,1
,,,,,,mammoth beer,1.0,zillion beer,1
,,,,,,beer batali,1.0,beer sesam,1
,,,,,,carnita beer,1.0,masa beer,1
,,,,,,beer joseph,1.0,beer shout,1
,,,,,,beer sud,1.0,cap beer,1
,,,,,,beer afford,1.0,tournament beer,1
,,,,,,yh beer,1.0,beer soccer,1
,,,,,,becom beer,1.0,beer oak,1
,,,,,,shite beer,1.0,beer extra,1
,,,,,,beer shea,1.0,beer cabana,1
,,,,,,beer pie,1.0,beer cigar,1
,,,,,,impli beer,1.0,beer décor,1
,,,,,,beer tangerin,1.0,tan beer,1
,,,,,,tangerin beer,1.0,beer oggi,1
,,,,,,overwhelm beer,1.0,joke beer,1
,,,,,,beer tart,1.0,beer vat,1
,,,,,,pup beer,1.0,beer esp,1
,,,,,,sashimi beer,1.0,notaddey beer,1
,,,,,,beer fella,1.0,beer slinger,1
,,,,,,beer refus,1.0,notaddflavor beer,1
,,,,,,favorit tacosandbeerop,1.0,beer touchdown,1
,,,,,,tacosandbeerop localspot,1.0,colorado beer,1
,,,,,,sprite beer,1.0,sad beer,1
,,,,,,beer jack,1.0,beer fiend,1
,,,,,,beer movement,1.0,beer per,1
,,,,,,beer inspir,1.0,beer dirtwolf,1
,,,,,,beer lt,1.0,slay beer,1
,,,,,,notaddfriend beer,1.0,beyond beer,1
,,,,,,news beer,1.0,beer natali,1
,,,,,,beer reduct,1.0,hipster beer,1
,,,,,,beer kobe,1.0,beer notaddsid,1
,,,,,,beer mmmm,1.0,beer distanc,1
,,,,,,notaddbar beer,1.0,individu beer,1
,,,,,,mango beer,1.0,beer multitud,1
,,,,,,notaddmenu beer,1.0,beer justifi,1
,,,,,,beer bubbl,1.0,og beer,1
,,,,,,beer secur,1.0,beer map,1
,,,,,,beer bang,1.0,beer explor,1
,,,,,,immedi beer,1.0,dabbl beer,1
,,,,,,beer explain,1.0,beer abroad,1
,,,,,,whirl beer,1.0,smoother beer,1
,,,,,,beer warrant,1.0,beer somewher,1
,,,,,,beer ahi,1.0,accompani beer,1
,,,,,,compani beer,1.0,beer tnt,1
,,,,,,booth beer,1.0,beer healthcar,1
,,,,,,beer emphasi,1.0,molotov beer,1
,,,,,,pleasur beer,1.0,beer central,1
,,,,,,beer notaddbefor,1.0,premier beer,1
,,,,,,quaint beer,1.0,beer baili,1
,,,,,,paradis beer,1.0,beer diner,1
,,,,,,alleg beer,1.0,garden beer,1
,,,,,,heard beer,1.0,beer marguerita,1
,,,,,,exel beer,1.0,beer notaddi,1
,,,,,,matt beer,1.0,ramen beer,1
,,,,,,beer guru,1.0,beer reveal,1
,,,,,,sink beer,1.0,jack beer,1
,,,,,,spoke beer,1.0,beer notaddrec,1
,,,,,,beer terminolog,1.0,beer certain,1
,,,,,,beer usd,1.0,beer notaddfriend,1
,,,,,,duck beer,1.0,beer def,1
,,,,,,bliss beer,1.0,fabul beer,1
,,,,,,beer lettus,1.0,beer floor,1
,,,,,,loon beer,1.0,beer habanero,1
,,,,,,stella beer,1.0,em beer,1
,,,,,,beer scarf,1.0,beer epic,1
,,,,,,notaddnotic beer,1.0,bazilian beer,1
,,,,,,beer generous,1.0,beer random,1
,,,,,,beer intrigu,1.0,beer weird,1
,,,,,,beer everytim,1.0,mistak beer,1
,,,,,,ladi beer,1.0,beer stood,1
,,,,,,state beer,1.0,notaddeveryon beer,1
,,,,,,nv beer,1.0,beer inch,1
,,,,,,cigar beer,1.0,tvs beer,1
,,,,,,beer acquir,1.0,etc beer,1
,,,,,,screen beer,1.0,beer unless,1
,,,,,,beer worthwhil,1.0,blend beer,1
,,,,,,awri beer,1.0,bum beer,1
,,,,,,beer dozen,1.0,girlfriend beer,1
,,,,,,mimosa beer,1.0,beer admit,1
,,,,,,beer singl,1.0,notaddwel beer,1
,,,,,,nurs beer,1.0,selelct beer,1
,,,,,,beer proper,1.0,listen beer,1
,,,,,,licens beer,1.0,notaddfeel beer,1
,,,,,,beer pilsner,1.0,beer modelo,1
,,,,,,suffici beer,1.0,beer buen,1
,,,,,,concept beer,1.0,notaddhav beer,1
,,,,,,beer al,1.0,beer taddi,1
,,,,,,beer reserv,1.0,beer al,1
,,,,,,beer meant,1.0,beer hometown,1
,,,,,,foster beer,1.0,ing beer,1
,,,,,,flauta beer,1.0,booz beer,1
,,,,,,tasteless beer,1.0,beer team,1
,,,,,,boast beer,1.0,franciscan beer,1
,,,,,,beer appeal,1.0,beer anchor,1
,,,,,,typic beer,1.0,van beer,1
,,,,,,notadditself beer,1.0,jame beer,1
,,,,,,bust beer,1.0,beer goal,1
,,,,,,beer unknown,1.0,classi beer,1
,,,,,,race beer,1.0,beer sorri,1
,,,,,,beer cinco,1.0,gind beer,1
,,,,,,beer mood,1.0,nitron beer,1
,,,,,,beer readili,1.0,beer fail,1
,,,,,,beer biggest,1.0,beer origin,1
,,,,,,pasti beer,1.0,rebel beer,1
,,,,,,euro beer,1.0,awar beer,1
,,,,,,notaddproblem beer,1.0,beer browni,1
,,,,,,remind beer,1.0,crazi beer,1
,,,,,,balanc beer,1.0,thick beer,1
,,,,,,beer coat,1.0,beer la,1
,,,,,,beverag beer,1.0,beer finger,1
,,,,,,wood beer,1.0,havin beer,1
,,,,,,beer fyi,1.0,high beer,1
,,,,,,beer cole,1.0,empanada beer,1
,,,,,,proof beer,1.0,beer punch,1
,,,,,,beer box,1.0,loud beer,1
,,,,,,beer aloha,1.0,beer seleyi,1
,,,,,,brows beer,1.0,lv beer,1
