AcceptsInsurance,AgesAllowed,Alcohol,Ambience,BYOB,BYOBCorkage,BestNights,BikeParking,BusinessAcceptsBitcoin,BusinessAcceptsCreditCards,BusinessParking,ByAppointmentOnly,Caters,CoatCheck,Corkage,DogsAllowed,DriveThru,GoodForDancing,GoodForKids,GoodForMeal,HappyHour,HasTV,Music,NoiseLevel,Open24Hours,OutdoorSeating,RestaurantsAttire,RestaurantsCounterService,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsPriceRange2,RestaurantsReservations,RestaurantsTableService,RestaurantsTakeOut,Smoking,WheelchairAccessible,WiFi,background_music,breakfast,brunch,casual,classy,dairy-free,dessert,dinner,divey,dj,garage,gluten-free,halal,hipster,intimate,jukebox,karaoke,kosher,latenight,live,lot,lunch,no_music,romantic,soy-free,street,touristy,trendy,upscale,valet,validated,vegan,vegetarian,video,business_id,categories,city,is_open,latitude,longitude,name,postal_code,state,hours,FridayOPEN,MondayOPEN,SaturdayOPEN,SundayOPEN,ThursdayOPEN,TuesdayOPEN,WednesdayOPEN,FridayCOLSED,MondayCOLSED,SaturdayCOLSED,SundayCOLSED,ThursdayCOLSED,TuesdayCOLSED,WednesdayCOLSED,stars
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,TRUE,FALSE,TRUE,unknown,unknown,TRUE,unknown,unknown,unknown,unknown,FALSE,TRUE,unknown,unknown,TRUE,unknown,'average',unknown,TRUE,'dressy',unknown,FALSE,TRUE,3,TRUE,unknown,TRUE,unknown,unknown,'free',FALSE,FALSE,FALSE,FALSE,TRUE,unknown,FALSE,TRUE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,FALSE,FALSE,FALSE,unknown,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,unknown,unknown,FALSE,118728,"Wine Bars, Bars, Lounges, Food, Italian, Nightlife, Restaurants",Las Vegas,1,36.10919834,-115.1519554,Ferraro's Italian Restaurant And Wine Bar,89169,NV,"{'Monday': '0:0-0:0', 'Tuesday': '16:30-2:0', 'Wednesday': '11:30-3:0', 'Thursday': '11:30-16:0', 'Friday': '11:30-3:0', 'Saturday': '11:30-19:0', 'Sunday': '12:0-21:0'}",11:30,00:00,11:30,12:00,11:30,16:30,11:30,03:00,00:00,19:00,21:00,16:00,02:00,03:00,4.25
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,FALSE,FALSE,TRUE,unknown,unknown,FALSE,unknown,unknown,FALSE,unknown,unknown,TRUE,unknown,unknown,TRUE,unknown,'average',unknown,TRUE,'casual',unknown,FALSE,TRUE,2,TRUE,TRUE,TRUE,unknown,TRUE,'free',unknown,FALSE,FALSE,TRUE,FALSE,unknown,TRUE,TRUE,FALSE,unknown,TRUE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,unknown,FALSE,TRUE,unknown,FALSE,unknown,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,unknown,unknown,unknown,15737,"Nightlife, Cocktail Bars, Fast Food, Bars, Mexican, Restaurants",Las Vegas,0,36.1569658,-115.3335939,Libre Mexican Cantina,89135,NV,"{'Monday': '14:0-21:0', 'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",16:00,14:00,11:00,11:00,16:00,16:00,16:00,23:00,21:00,23:00,22:00,22:00,22:00,22:00,3.923747277
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,TRUE,unknown,TRUE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,FALSE,unknown,TRUE,TRUE,unknown,'average',unknown,TRUE,'casual',unknown,TRUE,TRUE,2,TRUE,TRUE,TRUE,no,TRUE,'free',unknown,FALSE,FALSE,TRUE,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,TRUE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,unknown,FALSE,TRUE,unknown,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,unknown,136341,"Cocktail Bars, Bars, Restaurants, Mexican, Nightlife",Las Vegas,0,36.15710947,-115.3351285,Mercadito,89135,NV,"{'Monday': '15:0-22:0', 'Tuesday': '15:0-23:0', 'Wednesday': '15:0-23:0', 'Thursday': '15:0-23:0', 'Friday': '15:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-22:0'}",15:00,15:00,11:00,11:00,15:00,15:00,15:00,00:00,22:00,00:00,22:00,23:00,23:00,23:00,3.553287982
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,'very_loud',unknown,FALSE,unknown,unknown,unknown,TRUE,2,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,TRUE,FALSE,unknown,unknown,unknown,FALSE,unknown,TRUE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,unknown,unknown,unknown,133155,"Nightlife, Pool Halls, Bars",Las Vegas,0,36.1107749,-115.1721858,Db's Pong & Pool,89109,NV,"{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-2:0'}",11:00,11:00,11:00,11:00,11:00,11:00,11:00,02:00,02:00,02:00,02:00,02:00,02:00,02:00,2.774193548
unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,TRUE,4,TRUE,unknown,unknown,unknown,unknown,'paid',unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,137905,"Apartments, Bars, Real Estate, Hotels, Nightlife, Event Planning & Services, Shopping, Cocktail Bars, Venues & Event Spaces, Hotels & Travel, Home Services",Las Vegas,1,36.106212,-115.174213,Waldorf Astoria Las Vegas,89109,NV,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,4.549689441
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,TRUE,unknown,TRUE,unknown,unknown,TRUE,TRUE,unknown,unknown,unknown,FALSE,TRUE,unknown,TRUE,TRUE,unknown,'average',unknown,FALSE,'casual',unknown,FALSE,TRUE,2,TRUE,TRUE,TRUE,no,TRUE,'free',unknown,FALSE,FALSE,TRUE,FALSE,unknown,TRUE,TRUE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,TRUE,unknown,TRUE,TRUE,unknown,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,unknown,unknown,unknown,132191,"Mexican, Lounges, Restaurants, Nightlife, Bars",Las Vegas,1,36.13491543,-115.175822,El Dorado Cantina,89109,NV,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,4.409853624
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,TRUE,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,'loud',unknown,FALSE,unknown,unknown,unknown,TRUE,2,FALSE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,unknown,FALSE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,unknown,48728,"Gastropubs, Nightlife, Bars, Pubs, Restaurants",Las Vegas,0,36.10177478,-115.2025862,Brendan's,89121,NV,,,,,,,,,,,,,,,,2.833333333
unknown,unknown,'full_bar',unknown,unknown,'yes_free',unknown,FALSE,unknown,TRUE,unknown,unknown,FALSE,unknown,FALSE,unknown,unknown,unknown,FALSE,unknown,unknown,TRUE,unknown,'average',unknown,FALSE,'casual',unknown,FALSE,TRUE,2,TRUE,unknown,TRUE,unknown,unknown,'no',unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,unknown,TRUE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,FALSE,unknown,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,unknown,79620,"Nightlife, Hawaiian, American (Traditional), Restaurants, Caribbean, Asian Fusion, Bars",Las Vegas,0,36.1245859,-115.1716132,Kahunaville Island Restaurant,89109,NV,"{'Monday': '7:0-3:0', 'Tuesday': '7:0-3:0', 'Wednesday': '7:0-3:0', 'Thursday': '7:0-3:0', 'Friday': '7:0-3:0', 'Saturday': '7:0-3:0', 'Sunday': '7:0-3:0'}",07:00,07:00,07:00,07:00,07:00,07:00,07:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00,3.075819672
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,TRUE,FALSE,TRUE,unknown,unknown,TRUE,FALSE,unknown,FALSE,unknown,FALSE,FALSE,unknown,TRUE,TRUE,unknown,'quiet',unknown,TRUE,'dressy',unknown,TRUE,TRUE,3,TRUE,TRUE,TRUE,no,TRUE,'free',FALSE,FALSE,FALSE,FALSE,TRUE,unknown,FALSE,TRUE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,TRUE,FALSE,FALSE,unknown,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,unknown,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,unknown,unknown,FALSE,12621,"Nightlife, American (New), Bars, Cocktail Bars, Steakhouses, Restaurants",Las Vegas,1,36.1319294,-115.1626532,The Barrymore,89109,NV,"{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '14:0-20:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-22:0'}",17:00,17:00,17:00,17:00,14:00,17:00,17:00,23:00,22:00,23:00,22:00,20:00,22:00,22:00,4.208732694
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,TRUE,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,TRUE,unknown,'average',unknown,FALSE,'casual',unknown,FALSE,TRUE,2,FALSE,unknown,TRUE,unknown,unknown,'no',unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,unknown,FALSE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,unknown,74635,"Sports Bars, Pubs, Nightlife, Bars, Restaurants, American (New)",Las Vegas,1,36.1956146,-115.0405289,PT's,89156,NV,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,3.222222222
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,FALSE,unknown,TRUE,unknown,unknown,FALSE,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,unknown,FALSE,unknown,'average',unknown,FALSE,'casual',unknown,FALSE,TRUE,2,TRUE,unknown,TRUE,unknown,unknown,'no',unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,unknown,TRUE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,unknown,168081,"Desserts, American (New), Chocolatiers & Shops, Food, Breakfast & Brunch, Bars, Restaurants, Nightlife, Specialty Food, Coffee & Tea",Las Vegas,0,36.11912594,-115.1772567,Max Brenner,89109,NV,"{'Monday': '10:0-23:0', 'Tuesday': '10:0-23:0', 'Wednesday': '10:0-23:0', 'Thursday': '10:0-23:0', 'Friday': '10:0-0:0', 'Saturday': '9:0-0:0', 'Sunday': '9:0-23:0'}",10:00,10:00,09:00,09:00,10:00,10:00,10:00,00:00,23:00,00:00,23:00,23:00,23:00,23:00,4.096348884
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,TRUE,unknown,TRUE,unknown,unknown,FALSE,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,TRUE,TRUE,unknown,'average',unknown,TRUE,'casual',unknown,FALSE,TRUE,2,FALSE,unknown,TRUE,unknown,unknown,'free',unknown,FALSE,FALSE,TRUE,FALSE,unknown,FALSE,TRUE,FALSE,unknown,FALSE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,TRUE,unknown,TRUE,TRUE,unknown,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,unknown,142499,"Nightlife, Chicken Wings, Sports Bars, Restaurants, Pizza, Bars",Las Vegas,1,36.038422,-115.1934781,Brando's Sportsbar,89139,NV,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,3.788321168
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,TRUE,unknown,'average',unknown,FALSE,'casual',unknown,FALSE,TRUE,2,TRUE,unknown,TRUE,unknown,unknown,'free',unknown,unknown,unknown,TRUE,FALSE,unknown,unknown,unknown,FALSE,unknown,TRUE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,unknown,unknown,unknown,36418,"Burgers, Restaurants, Sports Bars, Nightlife, Bars, American (New)",Las Vegas,0,36.128561,-115.1711298,Skybox Sports Bar & Grill,89109,NV,"{'Monday': '11:0-22:30', 'Tuesday': '11:0-22:30', 'Wednesday': '11:0-22:30', 'Thursday': '11:0-22:30', 'Friday': '11:0-23:30', 'Saturday': '11:0-23:30', 'Sunday': '11:0-22:30'}",11:00,11:00,11:00,11:00,11:00,11:00,11:00,23:30,22:30,23:30,22:30,22:30,22:30,22:30,3.119402985
unknown,unknown,'beer_and_wine',unknown,unknown,unknown,unknown,FALSE,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,unknown,FALSE,TRUE,unknown,unknown,unknown,TRUE,unknown,unknown,unknown,TRUE,1,FALSE,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,FALSE,FALSE,unknown,unknown,FALSE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,FALSE,unknown,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,160250,"Nightlife, Lounges, Bars",Las Vegas,1,36.171014,-115.145482,Stage Bar,89101,NV,,,,,,,,,,,,,,,,3.214285714
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,FALSE,unknown,TRUE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,FALSE,unknown,FALSE,FALSE,unknown,'average',unknown,FALSE,'dressy',unknown,FALSE,TRUE,4,TRUE,TRUE,FALSE,no,unknown,'no',TRUE,FALSE,FALSE,FALSE,TRUE,unknown,FALSE,TRUE,FALSE,FALSE,TRUE,unknown,unknown,FALSE,FALSE,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,unknown,unknown,FALSE,67092,"Nightlife, Wine Bars, Bars, Italian, Restaurants, Steakhouses",Las Vegas,0,36.12484361,-115.1686551,Carnevino,89109,NV,"{'Monday': '12:0-0:0', 'Tuesday': '12:0-0:0', 'Wednesday': '12:0-0:0', 'Thursday': '12:0-0:0', 'Friday': '12:0-0:0', 'Saturday': '12:0-0:0', 'Sunday': '12:0-0:0'}",12:00,12:00,12:00,12:00,12:00,12:00,12:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,3.600566572
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,TRUE,unknown,TRUE,unknown,FALSE,TRUE,FALSE,unknown,unknown,unknown,FALSE,FALSE,unknown,TRUE,TRUE,unknown,'average',unknown,TRUE,'casual',unknown,FALSE,TRUE,2,TRUE,TRUE,TRUE,unknown,TRUE,'free',TRUE,FALSE,FALSE,TRUE,FALSE,unknown,FALSE,TRUE,FALSE,FALSE,TRUE,unknown,unknown,FALSE,FALSE,TRUE,FALSE,unknown,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,unknown,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,unknown,unknown,TRUE,13082,"Nightlife, Beer, Wine & Spirits, Food, Chicken Wings, Sports Bars, American (Traditional), Restaurants, Bars",Las Vegas,0,36.1144832,-115.1948136,Hooters,89103,NV,"{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '10:0-3:30', 'Saturday': '10:0-3:30', 'Sunday': '11:0-2:0'}",10:00,11:00,10:00,11:00,11:00,11:00,11:00,03:30,02:00,03:30,02:00,02:00,02:00,02:00,2.825396825
unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,142101,"Event Planning & Services, Professional Services, Dance Clubs, Business Consulting, Tours, Party & Event Planning, Hotels & Travel, Limos, Transportation, Bars, Nightlife",Las Vegas,0,36.0230136,-115.2872626,LV Top Shelf,89148,NV,"{'Monday': '8:0-5:0', 'Tuesday': '8:0-5:0', 'Wednesday': '8:0-5:0', 'Thursday': '8:0-5:0', 'Friday': '8:0-5:0', 'Saturday': '8:0-5:0', 'Sunday': '8:0-5:0'}",08:00,08:00,08:00,08:00,08:00,08:00,08:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00,5
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,TRUE,unknown,TRUE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,FALSE,unknown,TRUE,TRUE,unknown,'average',unknown,FALSE,'casual',unknown,FALSE,TRUE,2,TRUE,TRUE,TRUE,no,TRUE,'free',FALSE,FALSE,FALSE,TRUE,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,FALSE,FALSE,FALSE,unknown,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,149592,"Restaurants, Pool Halls, Bars, American (Traditional), Nightlife, Sports Bars",Las Vegas,1,36.1237099,-115.2073495,Griff's,89103,NV,"{'Monday': '11:0-4:0', 'Tuesday': '11:0-4:0', 'Wednesday': '11:0-4:0', 'Thursday': '11:0-4:0', 'Friday': '11:0-4:0', 'Saturday': '11:0-4:0', 'Sunday': '11:0-4:0'}",11:00,11:00,11:00,11:00,11:00,11:00,11:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00,4.14516129
unknown,'21plus','full_bar',unknown,unknown,unknown,unknown,FALSE,unknown,TRUE,unknown,unknown,unknown,TRUE,unknown,unknown,unknown,TRUE,unknown,unknown,FALSE,FALSE,unknown,'loud',unknown,FALSE,unknown,unknown,unknown,TRUE,2,TRUE,unknown,unknown,yes,FALSE,unknown,unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,TRUE,TRUE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,FALSE,unknown,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,unknown,unknown,unknown,177741,"Nightlife, Dance Clubs, Bars",Las Vegas,0,36.09499614,-115.1754374,LAX Nightclub,89109,NV,"{'Thursday': '22:30-4:0', 'Friday': '22:30-4:0', 'Saturday': '22:30-4:0'}",22:30,,22:30,,22:30,,,04:00,,04:00,,04:00,,,3.942307692
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,FALSE,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,unknown,FALSE,unknown,'average',unknown,FALSE,unknown,unknown,unknown,TRUE,3,TRUE,unknown,unknown,unknown,unknown,'no',FALSE,unknown,unknown,FALSE,TRUE,unknown,unknown,unknown,FALSE,TRUE,TRUE,unknown,unknown,FALSE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,FALSE,unknown,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,unknown,unknown,FALSE,101415,"Bars, Nightlife, Dance Clubs, Adult Entertainment, Cocktail Bars",Las Vegas,0,36.1161559,-115.1750576,Fizz Las Vegas,89109,NV,"{'Monday': '18:0-0:0', 'Tuesday': '18:0-0:0', 'Wednesday': '18:0-0:0', 'Thursday': '18:0-0:0', 'Friday': '18:0-2:0', 'Saturday': '12:0-2:0', 'Sunday': '18:0-0:0'}",18:00,18:00,12:00,18:00,18:00,18:00,18:00,02:00,00:00,02:00,00:00,00:00,00:00,00:00,3.988764045
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,TRUE,unknown,FALSE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,unknown,TRUE,unknown,'average',unknown,FALSE,unknown,unknown,unknown,TRUE,1,FALSE,unknown,unknown,unknown,unknown,'free',FALSE,unknown,unknown,TRUE,FALSE,unknown,unknown,unknown,TRUE,FALSE,FALSE,unknown,unknown,FALSE,FALSE,TRUE,FALSE,unknown,unknown,FALSE,TRUE,unknown,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,7295,"Bars, Gay Bars, Nightlife, Dive Bars",Las Vegas,1,36.1209295,-115.1522011,Fun Hog Ranch,89169,NV,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,4.024390244
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,TRUE,unknown,FALSE,unknown,FALSE,FALSE,unknown,unknown,unknown,unknown,FALSE,FALSE,unknown,TRUE,TRUE,unknown,'quiet',unknown,TRUE,'casual',unknown,FALSE,TRUE,2,FALSE,unknown,TRUE,yes,unknown,'free',FALSE,TRUE,FALSE,TRUE,FALSE,unknown,FALSE,TRUE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,FALSE,FALSE,FALSE,unknown,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,111435,"Steakhouses, Bars, Breakfast & Brunch, Nightlife, Venues & Event Spaces, Restaurants, Event Planning & Services, Lounges",Las Vegas,1,36.22317756,-115.0825648,Hitchin Post Saloon & Steakhouse,89115,NV,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,4.179487179
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,TRUE,unknown,TRUE,unknown,unknown,unknown,FALSE,unknown,unknown,unknown,FALSE,TRUE,unknown,TRUE,TRUE,unknown,'average',unknown,FALSE,'casual',unknown,FALSE,TRUE,2,TRUE,TRUE,TRUE,no,unknown,'no',FALSE,FALSE,FALSE,TRUE,FALSE,unknown,FALSE,TRUE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,FALSE,FALSE,FALSE,unknown,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,1077,"Event Planning & Services, Restaurants, Mexican, Caterers, Nightlife, Cocktail Bars, Bars",Las Vegas,1,36.1244215,-115.243702,Fiesta Mexicana Las Vegas,89103,NV,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-22:0'}",11:00,11:00,10:00,10:00,11:00,11:00,11:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,4.291428571
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,unknown,FALSE,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,TRUE,unknown,'loud',unknown,FALSE,'casual',unknown,FALSE,TRUE,2,TRUE,unknown,FALSE,unknown,unknown,'free',unknown,unknown,unknown,TRUE,FALSE,unknown,unknown,unknown,FALSE,unknown,FALSE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,unknown,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,unknown,135893,"Korean, Bars, Karaoke, Cocktail Bars, Vietnamese, Restaurants, Nightlife",Las Vegas,0,36.125908,-115.197904,Zizzy,89102,NV,"{'Monday': '18:0-4:0', 'Tuesday': '18:0-4:0', 'Wednesday': '18:0-4:0', 'Thursday': '18:0-4:0', 'Friday': '18:0-4:0', 'Saturday': '18:0-4:0', 'Sunday': '18:0-4:0'}",18:00,18:00,18:00,18:00,18:00,18:00,18:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00,3.479166667
